Date,MSFT,GOOGL,AMZN,DOCU,SHOP,OSTK
2020-07-31,203.9815826416016,1487.949951171875,3164.679931640625,216.8300018310547,1024.0,75.58999633789062
2020-08-03,215.4537506103516,1482.760009765625,3111.889892578125,226.27999877929688,1083.050048828125,82.95999908447266
2020-08-04,212.2200469970703,1473.300048828125,3138.830078125,227.67999267578125,1080.0,82.4000015258789
2020-08-05,211.87181091308597,1479.0899658203125,3205.030029296875,226.0200042724609,1094.6500244140623,93.8499984741211
2020-08-06,215.26470947265625,1504.949951171875,3225.0,215.67999267578125,1088.1300048828123,94.13999938964844
2020-08-07,211.41412353515625,1498.3699951171875,3167.4599609375,204.75999450683597,1053.1199951171877,103.6500015258789
2020-08-10,207.205322265625,1496.8199462890625,3148.159912109375,198.3800048828125,1005.5599975585938,95.58000183105469
2020-08-11,202.3597717285156,1480.5400390625,3080.669921875,191.82000732421875,971.989990234375,92.0
2020-08-12,208.140625,1507.239990234375,3162.239990234375,193.3000030517578,991.0,88.93000030517578
2020-08-13,207.65306091308597,1516.6500244140625,3161.02001953125,199.3800048828125,999.9000244140624,94.98999786376952
2020-08-14,207.85206604003903,1504.6300048828125,3148.02001953125,199.7100067138672,987.9000244140624,93.36000061035156
2020-08-17,209.2251434326172,1516.239990234375,3182.409912109375,207.6999969482422,1012.9600219726562,118.12999725341795
2020-08-18,210.42909240722656,1555.780029296875,3312.489990234375,209.47000122070312,1024.7099609375,115.93000030517578
2020-08-19,209.1524200439453,1544.6099853515625,3260.47998046875,208.2100067138672,1009.1099853515624,121.76000213623048
2020-08-20,214.01968383789062,1576.25,3297.3701171875,214.47999572753903,1039.6199951171877,122.31999969482422
2020-08-21,212.46376037597656,1575.5699462890625,3284.719970703125,210.17999267578125,1021.1199951171876,121.08999633789062
2020-08-24,213.1320037841797,1585.1500244140625,3307.4599609375,204.4900054931641,999.3200073242188,116.23999786376952
2020-08-25,215.90475463867188,1605.8499755859375,3346.489990234375,205.08999633789062,1037.18994140625,112.81999969482422
2020-08-26,220.5725250244141,1644.1300048828125,3441.85009765625,214.41000366210938,1089.3299560546877,109.5199966430664
2020-08-27,225.9883575439453,1628.52001953125,3400.0,214.7700042724609,1053.5,95.98999786376952
2020-08-28,228.3122711181641,1639.4300537109375,3401.800048828125,215.2400054931641,1042.06005859375,96.93000030517578
2020-08-31,224.9410858154297,1629.530029296875,3450.9599609375,223.0,1066.4200439453123,87.5
2020-09-01,226.6765594482422,1655.0799560546875,3499.1201171875,268.79998779296875,1134.3199462890625,88.43000030517578
2020-09-02,231.04510498046875,1717.3900146484375,3531.449951171875,265.16000366210943,1074.5899658203123,81.69000244140625
2020-09-03,216.7325897216797,1629.510009765625,3368.0,242.00999450683597,1015.7000122070312,73.33999633789062
2020-09-04,213.6905517578125,1581.2099609375,3294.6201171875,216.25999450683597,973.02001953125,67.40000152587889
2020-09-08,202.1308135986328,1523.5999755859375,3149.840087890625,205.6300048828125,917.4000244140624,63.2400016784668
2020-09-09,210.7382659912109,1547.22998046875,3268.610107421875,211.7899932861328,949.3099975585938,68.94000244140625
2020-09-10,204.83372497558597,1526.050048828125,3175.110107421875,205.9499969482422,934.1699829101562,74.5
2020-09-11,203.4972381591797,1515.760009765625,3116.219970703125,197.94000244140625,914.5,65.15000152587889
2020-09-14,204.8736267089844,1508.8299560546875,3102.969970703125,202.9499969482422,931.8300170898438,75.7300033569336
2020-09-15,208.23483276367188,1535.1199951171875,3156.1298828125,202.0200042724609,929.3900146484376,73.33000183105469
2020-09-16,204.5145721435547,1512.0899658203125,3078.10009765625,197.00999450683597,885.1799926757812,74.4800033569336
2020-09-17,202.38015747070312,1487.0400390625,3008.72998046875,193.38999938964844,870.760009765625,72.12999725341797
2020-09-18,199.8667297363281,1451.0899658203125,2954.909912109375,194.8600006103516,901.3400268554688,75.04000091552734
2020-09-21,202.01112365722656,1430.1400146484375,2960.469970703125,205.0200042724609,927.8900146484376,74.4800033569336
2020-09-22,206.8783721923828,1459.8199462890625,3128.989990234375,212.1300048828125,954.25,79.33999633789062
2020-09-23,200.0662078857422,1409.3900146484375,2999.860107421875,211.5200042724609,918.8099975585938,71.41999816894531
2020-09-24,202.659423828125,1422.8599853515625,3019.7900390625,203.8500061035156,908.6099853515624,74.54000091552734
2020-09-25,207.27734375,1439.06005859375,3095.1298828125,212.3600006103516,960.9199829101562,72.87000274658203
2020-09-28,208.8931121826172,1458.6600341796875,3174.050048828125,213.2400054931641,966.5,74.62000274658203
2020-09-29,206.7187957763672,1466.02001953125,3144.8798828125,212.92999267578125,1025.699951171875,74.19000244140625
2020-09-30,209.78077697753903,1465.5999755859375,3148.72998046875,215.2400054931641,1022.969970703125,72.6500015258789
2020-10-01,211.9052276611328,1487.9000244140625,3221.260009765625,222.25999450683597,1054.4300537109377,83.87000274658203
2020-10-02,205.65159606933597,1455.5999755859375,3125.0,218.2700042724609,1028.989990234375,77.93000030517578
2020-10-05,209.8306579589844,1482.8299560546875,3199.199951171875,225.9199981689453,1065.530029296875,80.76000213623047
2020-10-06,205.3723297119141,1451.02001953125,3099.9599609375,221.1999969482422,1041.25,78.20999908447266
2020-10-07,209.28208923339844,1459.1400146484375,3195.68994140625,224.0500030517578,1073.4300537109377,84.6500015258789
2020-10-08,210.03013610839844,1483.4300537109375,3190.550048828125,220.38999938964844,1069.2099609375,82.2300033569336
2020-10-09,215.24647521972656,1510.449951171875,3286.64990234375,225.6000061035156,1096.0,83.2300033569336
2020-10-12,220.8218688964844,1564.5899658203125,3442.929931640625,231.8600006103516,1090.0,81.45999908447266
2020-10-13,222.27806091308597,1567.0699462890625,3443.6298828125,238.2100067138672,1106.5899658203123,84.05999755859375
2020-10-14,220.2832794189453,1563.43994140625,3363.7099609375,237.1000061035156,1082.1199951171877,80.58999633789062
2020-10-15,219.08642578125,1555.469970703125,3338.64990234375,240.4499969482422,1078.300048828125,80.33999633789062
2020-10-16,219.08642578125,1567.699951171875,3272.7099609375,234.6000061035156,1067.2099609375,77.01000213623047
2020-10-19,213.6606292724609,1529.949951171875,3207.2099609375,228.41000366210938,1069.0,72.6500015258789
2020-10-20,214.0894927978516,1551.0799560546875,3217.010009765625,227.8000030517578,1056.489990234375,71.41999816894531
2020-10-21,214.23912048339844,1585.989990234375,3184.93994140625,218.1199951171875,1022.010009765625,67.94999694824219
2020-10-22,214.3288726806641,1606.6600341796875,3176.39990234375,214.8000030517578,1007.0700073242188,71.4000015258789
2020-10-23,215.66537475585938,1632.97998046875,3204.39990234375,219.82000732421875,1026.219970703125,71.87999725341797
2020-10-26,209.53143310546875,1584.2900390625,3207.0400390625,220.1699981689453,1038.050048828125,71.08999633789062
2020-10-27,212.6931610107422,1598.8800048828125,3286.330078125,222.18499755859372,1082.8900146484377,72.33000183105469
2020-10-28,202.1507568359375,1510.800048828125,3162.780029296875,218.25,1026.7099609375,71.9800033569336
2020-10-29,204.1854248046875,1556.8800048828125,3211.010009765625,213.6499938964844,977.0,62.209999084472656
2020-10-30,201.9413146972656,1616.1099853515625,3036.14990234375,202.25,925.4299926757812,56.099998474121094
2020-11-02,201.8016662597656,1624.3199462890625,3004.47998046875,201.55999755859372,914.989990234375,58.38000106811523
2020-11-03,205.89096069335938,1645.6600341796875,3048.409912109375,208.42999267578125,941.719970703125,60.36999893188477
2020-11-04,215.824951171875,1745.8499755859375,3241.159912109375,235.00999450683597,996.0,59.7599983215332
2020-11-05,222.7069396972656,1762.5,3322.0,236.7700042724609,1036.5,68.54000091552734
2020-11-06,223.1358184814453,1759.72998046875,3311.3701171875,231.69000244140625,1045.0,67.33000183105469
2020-11-09,217.8197326660156,1761.4200439453125,3143.739990234375,197.6000061035156,902.5999755859376,53.84000015258789
2020-11-10,210.45899963378903,1737.719970703125,3035.02001953125,198.30999755859372,885.760009765625,51.34000015258789
2020-11-11,215.9845428466797,1747.22998046875,3137.389892578125,208.5500030517578,947.1799926757812,52.06000137329102
2020-11-12,214.87744140625,1742.8199462890625,3110.280029296875,212.6199951171875,925.7999877929688,53.11000061035156
2020-11-13,215.94464111328125,1772.260009765625,3128.81005859375,205.6999969482422,918.2999877929688,54.5099983215332
2020-11-16,216.6627655029297,1774.030029296875,3131.06005859375,208.1300048828125,919.219970703125,52.33000183105469
2020-11-17,213.90000915527344,1761.6600341796875,3135.659912109375,211.91000366210938,914.02001953125,58.31000137329102
2020-11-18,211.0800018310547,1740.6400146484375,3105.4599609375,214.32000732421875,931.4299926757812,57.31999969482422
2020-11-19,212.4199981689453,1758.5699462890625,3117.02001953125,219.6999969482422,966.77001953125,58.27999877929688
2020-11-20,210.38999938964844,1736.3800048828125,3099.39990234375,221.58999633789062,988.510009765625,61.849998474121094
2020-11-23,210.1100006103516,1727.56005859375,3098.389892578125,217.1699981689453,980.010009765625,67.93000030517578
2020-11-24,213.8600006103516,1763.9000244140625,3118.06005859375,217.1999969482422,971.239990234375,66.86000061035156
2020-11-25,213.8699951171875,1764.1300048828125,3185.070068359375,224.1499938964844,1019.52001953125,68.43000030517578
2020-11-27,215.22999572753903,1787.02001953125,3195.340087890625,226.8699951171875,1034.3900146484377,69.33000183105469
2020-11-30,214.07000732421875,1754.4000244140625,3168.0400390625,227.8800048828125,1090.3800048828123,67.48999786376953
2020-12-01,216.2100067138672,1795.3599853515625,3220.080078125,215.7100067138672,1069.06005859375,63.13999938964844
2020-12-02,215.3699951171875,1824.969970703125,3203.530029296875,217.6999969482422,1079.43994140625,62.25
2020-12-03,214.2400054931641,1821.8399658203125,3186.72998046875,231.00999450683597,1062.6800537109377,62.86000061035156
2020-12-04,214.3600006103516,1823.760009765625,3162.580078125,243.22000122070312,1053.8900146484377,62.72000122070313
